,Full Name,Born,Age,Batting Style,Bowling Style,id,Playing Role,Fielding Position,Died,Also Known As,Education,Other,Nicknames,Height
0,Raymon Anton Reifer,"May 11, 1991, Archer's Road, St. Lucy, Barbados",32y 148d,Left hand Bat,Left arm Medium fast,450101,Allrounder,,,,Ellerslie School,,,
0,Ronald Arthur Saggers,"May 15, 1917, Sydenham, Sydney, New South Wales",,Right hand Bat,,7551,,Wicketkeeper,"March 17, 1987, Harbord, Sydney, New South Wales, (aged 69y 306d)",,,,,
0,Rashid Khan Arman,"September 20, 1998, Nangarhar",25y 16d,Right hand Bat,Legbreak Googly,793463,Bowling Allrounder,,,,,,,
0,Ravichandran Ashwin,"September 17, 1986, Madras (now Chennai), Tamil Nadu",37y 19d,Right hand Bat,Right arm Offbreak,26421,Bowling Allrounder,,,,,,,
0,Rasikh Salam Dar,"April 05, 2000",23y 184d,Right hand Bat,Right arm Medium,1161489,Bowler,,,,,,,
0,Reginald Albert Sinfield,"December 24, 1900, Benington, Stevenage, Hertfordshire",,Right hand Bat,Right arm Slow,20201,,,"March 17, 1988, Ham Green, Bristol, (aged 87y 84d)",,,Coach,,
0,Ranasinghe Arachchige Suranga Lakmal,"March 10, 1987, Matara",36y 210d,Right hand Bat,Right arm Fast medium,49619,Bowler,,,,,,,
0,Robin Arnold Smith,"September 13, 1963, Durban, Natal, South Africa",60y 23d,Right hand Bat,Legbreak,20263,Middle order Batter,,,Judge,,,,
0,Ryan Anthony Stevenson,"April 02, 1992, Torquay, Devon",31y 187d,Right hand Bat,Right arm Fast medium,885743,,,,,,,,
0,Rahul Ajay Tripathi,"March 02, 1991, Ranchi",32y 218d,Right hand Bat,Right arm Medium,446763,Top order Batter,,,,,,,
0,Ravi Bishnoi,"September 05, 2000, Jodhpur, Rajasthan",23y 31d,Right hand Bat,Legbreak Googly,1175441,Bowler,,,,,,,
0,Ravikant Singh,"March 18, 1994, Calcutta (now Kolkata), Bengal",29y 202d,Right hand Bat,Right arm Medium,528743,,,,,,,,
0,Ravikumar Samarth,"January 22, 1993, Mysore, Karnataka",30y 257d,Right hand Bat,Right arm Offbreak,474512,Opening Batter,,,,,,,
0,Ravikumar Dhoopnarayan Thakur,"September 01, 1984, Akola",39y 35d,Right hand Bat,Left arm Medium,597172,,,,,,,,
0,Ravinder Singh,"March 02, 1988",35y 218d,Right hand Bat,Right arm Medium,1204009,,,,,,,,
0,Telukupalli Ravi Teja,"October 19, 1994, Hyderabad, Andhra Pradesh",28y 352d,Left hand Bat,Right arm Medium,1079377,,,,,,,,
0,Ross Andrew Whiteley,"September 13, 1988, Sheffield, Yorkshire",35y 23d,Left hand Bat,Left arm Medium,288617,Middle order Batter,,,,Repton School,,,
0,Robert Andrew Woolmer,"May 14, 1948, Kanpur, Uttar Pradesh, India",,Right hand Bat,Right arm Medium,22520,,,"March 18, 2007, Kingston University Hospital, Jamaica, West Indies, (aged 58y 308d)",,Skinners School,Coach,Woollie,6ft 
0,Reece Alan Young,"September 15, 1979, Auckland",44y 21d,Right hand Bat,,38931,Middle order Batter,Wicketkeeper,,,,,,
0,Raza Hasan,"July 08, 1992, Sialkot, Punjab",31y 90d,Right hand Bat,Slow Left arm Orthodox,343548,Bowler,,,Raza Hassan,,,,
0,Ryan Banwarie,,,,,1171198,,,,,,Umpire,,
0,Rajesh Barsingharam Bishnoi,"January 25, 1990, Nagaur, Rajasthan",33y 254d,Left hand Bat,Slow Left arm Orthodox,574392,Bowling Allrounder,,,Rajesh Bishnoi jnr,,,,
0,Ramakant Bhikaji Desai,"June 20, 1939, Bombay (now Mumbai), Maharashtra",,Right hand Bat,Right arm Fast medium,28045,Bowler,,"April 27, 1998, Mumbai, Maharashtra, (aged 58y 311d)",,,,,
0,Rolland Beaumont,"February 04, 1884, Newcastle, Natal",,Right hand Bat,Right arm Bowler,44059,,,"May 25, 1958, Berea, Durban, Natal, (aged 74y 110d)",,,,,
0,Richard Benaud,"October 06, 1930, Penrith, New South Wales",,Right hand Bat,Legbreak Googly,4123,Allrounder,,"April 10, 2015, Sydney, New South Wales, (aged 84y 186d)",,,"Commentator, Journalist, Author",,
0,Robert Berry,"January 29, 1926, West Gorton, Manchester, Lancashire",,Left hand Bat,Slow Left arm Orthodox,9079,,,"December 02, 2006 (aged 80y 307d)",,,,,
0,Rajat Bhatia,"October 22, 1979, Delhi",43y 349d,Right hand Bat,Right arm Medium fast,26907,Allrounder,,,,,,,
0,Rajesh Bishnoi,"October 08, 1987, Bikaner",35y 363d,Right hand Bat,Right arm Medium fast,236766,Middle order Batter,,,,,,,
0,Rohan Bholalall Kanhai,"December 26, 1935, Port Mourant, Berbice, British Guiana",87y 284d,Right hand Bat,Right arm Medium,52287,Top order Batter,Wicketkeeper,,,,,,
0,Ramnath Baburao Kenny,"September 29, 1930, Bombay (now Mumbai), Maharashtra",,Right hand Bat,Right arm Offbreak,30066,,,"November 21, 1985, Bombay (now Mumbai), Maharashtra, (aged 55y 53d)",,,Coach,,
0,Robert Byers Kerr,"June 16, 1961, Herston, Brisbane, Queensland",62y 112d,Right hand Bat,Legbreak Googly,6145,,,,,,,,
0,Richard Bede McCosker,"December 11, 1946, Inverell, New South Wales",76y 299d,Right hand Bat,Legbreak,6547,Top order Batter,,,,,,,
0,Roy Baldwin Minnett,"June 13, 1888, St Leonards, Sydney, New South Wales",,Right hand Bat,Right arm Fast medium,6622,,,"October 21, 1955, Manly, Sydney, New South Wales, (aged 67y 130d)",,,,,
0,Richard Benjamin Richardson,"January 12, 1962, Five Islands Village, Antigua",61y 267d,Right hand Bat,Right arm Medium,52810,Batter,,,Sir Richie Richardson,,"Referee, Administrator",,
0,Robert Baddeley Simpson,"February 03, 1936, Marrickville, Sydney, New South Wales",87y 245d,Right hand Bat,Legbreak Googly,7619,Batting Allrounder,,,,,Referee,,
0,Robert Bernard Stewart,"September 03, 1856, Azumgarh, India",,Right hand Bat,,47240,,,"September 12, 1913, Cala, Cape Province, (aged 57y 9d)",,,,,
0,Reginald Charles Allen,"July 02, 1858, Glebe, Sydney, New South Wales",,Right hand Bat,Right arm Fast medium,3958,,,"May 02, 1952, Sydney, New South Wales, (aged 93y 305d)",,,,,
0,Rebecca Lee Carter,"July 16, 1996",27y 82d,Left hand Bat,Right arm Medium,1239710,,,,,,,,
0,Roger Charles Blunt,"November 03, 1900, Durham, England",,Right hand Bat,Legbreak,36301,,,"June 22, 1966, Westminster, London, England, (aged 65y 231d)",,,,,
0,Ryan Christopher Davies,"November 05, 1996, Thanet, Kent",26y 335d,Right hand Bat,,641405,,Wicketkeeper,,,,,,
0,Roy Clifton Fredericks,"November 11, 1942, Blairmont, East Bank, Berbice, British Guiana",,Left hand Bat,Left arm Wrist spin,51797,Opening Batter,,"September 05, 2000, New York, United States of America, (aged 57y 299d)",,,,,
0,Rajendra Chandrika,"August 08, 1989, Demarara, Guyana",34y 59d,Right hand Bat,Right arm Offbreak,316153,Opening Batter,,,,,,,
0,Ronald Charles Irani,"October 26, 1971, Leigh, Lancashire",51y 345d,Right hand Bat,Right arm Medium,15403,Allrounder,,,,Smithills Comprehensive School,,Reggie,6ft 4in
0,Rikki Clarke,"September 29, 1981, Orsett, Essex",42y 7d,Right hand Bat,Right arm Medium fast,11724,Allrounder,,,,"Broadwater, Godalming College",,"Clarkey, Crouchy",6ft 4in
0,Richard Charles Motz,"January 12, 1940, Christchurch, Canterbury",,Right hand Bat,Right arm Fast,37733,Bowler,,"April 29, 2007, Christchurch, (aged 67y 107d)",,Linwood High School,,,
0,Robert Charles Russell,"August 15, 1963, Stroud, Gloucestershire",60y 52d,Left hand Bat,Right arm Offbreak,19500,Wicketkeeper Batter,Wicketkeeper,,,,,,
0,Ramesh Chand Saxena,"September 20, 1944, Delhi",,Right hand Bat,Legbreak,33882,,,"August 16, 2011, Tata Main Hospital, Jamshedpur, (aged 66y 330d)",,,,,
0,Rakesh Chandra Shukla,"February 04, 1948, Kanpur, Uttar Pradesh",,Right hand Bat,Legbreak Googly,34020,,,"June 29, 2019, Delhi, (aged 71y 145d)",,,,,
0,Richard Charles Turpin,"May 05, 1967, Solihull, Warwickshire",56y 154d,Right hand Bat,,22032,,Wicketkeeper,,,,,,
0,Rajesh Banik,"December 12, 1984, Agartala, Tripura",38y 298d,Right hand Bat,Legbreak,26858,,,,,,,,
0,Robert Damien Bale Croft,"May 25, 1970, Morriston, Swansea, Glamorgan, Wales",53y 134d,Right hand Bat,Right arm Offbreak,10881,Bowler,,,,"St John Lloyd Catholic School, Llanelli",,Crofty,5ft 11in
0,Richard Douglas Berrington,"April 03, 1987, Pretoria, South Africa",36y 186d,Right hand Bat,Right arm Medium fast,25490,Top order Batter,,,,,,,
0,Rahul Desraj Chahar,"August 04, 1999, Bharaatpur, Rajasthan",24y 63d,Right hand Bat,Legbreak Googly,1064812,Bowler,,,,,,,
0,Ruturaj Dashrat Gaikwad,"January 31, 1997, Pune, Maharashtra",26y 248d,Right hand Bat,Right arm Offbreak,1060380,Batter,,,,,,,
0,Rajindra Dhanraj,"February 06, 1969, Barrackpore, Trinidad",54y 242d,Right hand Bat,Legbreak Googly,51649,,,,,,,,
0,Rishi Dhawan,"February 19, 1990, Mandi, Himachal Pradesh",33y 229d,Right hand Bat,Right arm Medium fast,290727,Allrounder,,,,,,,
0,Robin David Jackman,"August 13, 1945, Simla, Punjab, India",,Right hand Bat,Right arm Fast medium,15461,,,"December 25, 2020, Cape Town, (aged 75y 134d)",,"St Edmund's School, Canterbury",Commentator,Jackers,5ft 9in
0,Ridley Detamore Jacobs,"November 26, 1967, Swetes Village, Antigua",55y 314d,Left hand Bat,,52199,Wicketkeeper Batter,Wicketkeeper,,,,,,
0,Ryan Daniel John,"September 25, 1997",26y 11d,Right hand Bat,Right arm Medium fast,906777,,,,,,,,
0,Rosalie Dolabaille,"June 19, 1994",29y 109d,Right hand Bat,Right arm Slow medium,769513,,,,,,,,
0,Ramnath Dhondu Parkar,"October 31, 1946, Bombay (now Mumbai), Maharashtra",,Right hand Bat,,32202,,,"August 11, 1999, Mumbai, Maharashtra, (aged 52y 284d)",,,,,
0,Rahul Sharad Dravid,"January 11, 1973, Indore, Madhya Pradesh",50y 268d,Right hand Bat,Right arm Offbreak,28114,Top order Batter,Occasional Wicketkeeper,,,St. Joseph's Boys' High School,,The Wall,
0,Richard Daryl Robinson,"June 08, 1946, East Melbourne, Victoria",77y 120d,Right hand Bat,,7376,,Wicketkeeper,,,,,,
0,Richard Dumbrill,"November 19, 1938, Wandsworth, London, England",84y 321d,Right hand Bat,Right arm Medium,44730,,,,,,,,
0,Roger Douglas Woolley,"September 16, 1954, Hobart, Tasmania",69y 20d,Right hand Bat,,8256,,Wicketkeeper,,,,,,
0,Ryan Ebanks,"December 10, 1984, Cayman Islands",38y 300d,Right hand Bat,,217527,Wicketkeeper,Wicketkeeper,,,,,,
0,Ross Edwards,"December 01, 1942, Cottesloe, Perth, Western Australia",80y 309d,Right hand Bat,,5124,Middle order Batter,Wicketkeeper,,,,,,
0,Reginald Erskine Foster,"April 16, 1878, Malvern, Worcestershire",,Right hand Bat,Right arm Fast,12881,,,"May 13, 1914, Brompton, Kensington, London, (aged 36y 27d)",,Malvern College; Oxford University,,,
0,Ronald Eustace Grieveson,"August 24, 1909, Johannesburg, RSA",,Right hand Bat,,45246,,Wicketkeeper,"July 24, 1998, Waverley, Johannesburg, RSA, (aged 88y 334d)",,,,,
0,Richard Ernst Levi,"January 14, 1988, Johannesburg",35y 265d,Right hand Bat,Right arm Medium,46148,Opening Batter,,,,,,,
0,Roy Edwin Marshall,"April 25, 1930, Farmers Plantation, St Thomas, Barbados",,Right hand Bat,Right arm Offbreak,52422,,,"October 27, 1992, Taunton, Somerset, England, (aged 62y 185d)",,,,,
0,Ross Elliot McLean,"November 25, 1993",29y 315d,Right hand Bat,Right arm Offbreak,524265,,,,,,,,
0,Remruatdika Ralte,"August 06, 1998, Aizawl, Mizoram",25y 61d,Right hand Bat,Right arm Medium fast,1287044,Bowler,,,,,,,
0,Renu Margrate,"July 03, 1975, Amritsar, Punjab",48y 95d,Right hand Bat,Right arm Medium,53924,,,,Renu,,,,
0,Reon Dane King,"October 06, 1975, Good Fortune, West Coast, Demerara, Guyana",48y ,Right hand Bat,Right arm Fast medium,52294,Bowler,,,,,"Umpire, Referee, Coach",,
0,Rodney Ernest Redmond,"December 29, 1944, Whangarei, Northland",78y 281d,Left hand Bat,Slow Left arm Orthodox,38244,,,,,,,,
0,Robert Elliott Storey Wyatt,"May 02, 1901, Milford Heath House, Surrey",,Right hand Bat,Right arm Medium,22545,,,"April 20, 1995, Truro, Cornwall, (aged 93y 353d)",,"King Henry VIII School, Coventry",,,
0,Reuben Lalhruaizela,"October 11, 1990, Aizawl, Mizoram",32y 360d,Right hand Bat,Right arm Medium fast,1206028,,,,,,,,
0,Roelof Erasmus van der Merwe,"December 31, 1984, Johannesburg, Transvaal",38y 279d,Right hand Bat,Slow Left arm Orthodox,47850,Bowling Allrounder,,,"Roela, Bulldog",Waterkloof,,,
0,Rex Rajkumar Singh,"August 30, 2000, Imphal, Manipur",23y 37d,Left hand Bat,Left arm Medium fast,1159940,,,,,,,,
0,Ryan Francis Higgins,"January 06, 1995, Harare, Mashonaland",28y 273d,Right hand Bat,Right arm Medium fast,572199,Allrounder,,,,,,,
0,Rusi Framroze Surti,"May 25, 1936, Surat, Gujarat",,Left hand Bat,Left arm Medium,34174,,,"January 12, 2013, Mumbai, Maharashtra, (aged 76y 232d)",,,,,
0,Ronald George Alphonso Headley,"June 29, 1939, Mountain View, Vineyard Town, Kingston, Jamaica",84y 99d,Left hand Bat,Legbreak,52051,,,,,,,,
0,Reshma Gandhi,"December 16, 1974, Ahmednagar, Maharashtra",48y 294d,Right hand Bat,,54089,,Wicketkeeper,,,,,,
0,Ronald Graham Archer,"October 25, 1933, Highgate Hill, Brisbane, Queensland",,Right hand Bat,Right arm Fast,3980,,,"May 27, 2007, Brisbane, Queensland, (aged 73y 214d)",,,"Referee, Administrator",,
0,Richard Gorton Barlow,"May 28, 1851, Barrow Bridge, Bolton, Lancashire",,Right hand Bat,Left arm Medium,8992,,,"July 31, 1919, Stanley Park, Blackpool, Lancashire, (aged 68y 64d)",,,Umpire,,
0,Roger Gerard Christopher Ediriweera Wijesuriya,"February 18, 1960, Moratuwa",63y 230d,Right hand Bat,Slow Left arm Orthodox,50855,,,,,,,,
0,Ronald Guy De Alwis,"February 15, 1960, Colombo",,Right hand Bat,,48446,Wicketkeeper Batter,Wicketkeeper,"January 12, 2013, Colombo, (aged 52y 332d)",,,,,
0,Ronald George Draper,"December 24, 1926, Oudtshoorn, Cape Province",96y 286d,Right hand Bat,,44721,,Wicketkeeper,,,,,,
0,Robert George Dylan Willis,"May 30, 1949, Sunderland, Co Durham",,Right hand Bat,Right arm Fast,22462,Bowler,,"December 04, 2019 (aged 70y 188d)",birth registered as Robert George Willis,"Royal Grammar School, Guildford",Commentator,"Goose, Dylan, Harold, Swordfish",6ft 6in
0,Ross Gerald Gregory,"February 28, 1916, Murchison, Victoria",,Right hand Bat,Legbreak,5436,,,"June 10, 1942, near Ghafargon, Assam, India, (aged 26y 102d)",,,,,
0,Robert Garry Hart,"December 02, 1974, Hamilton, Waikato",48y 308d,Right hand Bat,,37239,,Wicketkeeper,,,,,,
0,Robert George Holland,"October 19, 1946, Camperdown, Sydney, New South Wales",,Right hand Bat,Legbreak Googly,5692,,,"September 17, 2017, Newcastle, New South Wales, (aged 70y 333d)",,,,,
0,Roy Gilchrist,"June 28, 1934, Seaforth, St Thomas, Jamaica",,Right hand Bat,Right arm Fast,51887,,,"July 18, 2001, Portmore, St Catherine, Jamaica, (aged 67y 20d)",Gilly,,,,
0,Ronit Gajanan More,"February 02, 1992, Belgaum, Karnataka",31y 246d,Right hand Bat,Right arm Medium,424219,Bowler,,,,,,,
0,Rashid Ghulam Mohammed Patel,"June 01, 1964, Sabarkantha, Gujarat",59y 127d,Left hand Bat,Left arm Fast medium,32249,,,,,,,,
0,Roger Galwanao Mukasa,"May 22, 1989, Uganda",34y 137d,Right hand Bat,Right arm Offbreak,233528,,Wicketkeeper,,,,,,
0,Rameshchandra Gangaram Nadkarni,"April 04, 1933, Nasik, Maharashtra",,Left hand Bat,Slow Left arm Orthodox,31760,Allrounder,,"January 17, 2020, Mumbai, (aged 86y 288d)",,,,,
0,Robert Graeme Pollock,"February 27, 1944, Durban, Natal",79y 221d,Left hand Bat,Legbreak,46772,,,,,,,,
0,Robert Graham,"September 16, 1877, Grahamstown, Cape Province",,Right hand Bat,Right arm Medium,45242,,,"April 21, 1946, Upperton, Eastbourne, Sussex, England, (aged 68y 217d)",,,,,
0,Rebecca Grundy,,,,,498817,,,,,,,,
0,Robert George Samuels,"March 13, 1971, Kingston, Jamaica",52y 207d,Left hand Bat,,52922,,,,,,,,
0,Rohit Gurunath Sharma,"April 30, 1987, Bansod, Nagpur, Maharashtra",36y 159d,Right hand Bat,Right arm Offbreak,34102,Top order Batter,,,,,,,
0,Roger Graham Twose,"April 17, 1968, Torquay, Devon, England",55y 172d,Left hand Bat,Right arm Medium,38624,Top order Batter,,,,,,,
0,Ruvindu Gunasekera,"July 20, 1991, Colombo",32y 78d,Left hand Bat,Legbreak Googly,307075,Top order Batter,,,,,,,
0,Rujul Haren Bhatt,"April 24, 1986, Ahmedabad, Gujarat",37y 165d,Left hand Bat,Right arm Offbreak,290720,Allrounder,,,,,,,
0,Rachel Helen Candy,"July 23, 1986, Palmerston North, Manawatu",37y 75d,Right hand Bat,Right arm Medium fast,231306,,,,,,,,
0,Robert Hector Catterall,"July 10, 1900, Port Elizabeth, Cape Province",,Right hand Bat,Right arm Medium,44427,,,"January 03, 1961, Kempton Park, Transvaal, (aged 60y 177d)",,,,,
0,Reginald Hugh Durning Sellers,"August 20, 1940, Bulsar (now Valsad), Gujarat, India",83y 47d,Right hand Bat,Legbreak Googly,7592,,,,,,,,
0,Reginald Harry Myburgh Hands,"July 26, 1888, Cape Town, Cape Province",,Right hand Bat,,45405,,,"April 20, 1918, France, (aged 29y 268d)",,"Diocesan College, Rondebosch; University College, Oxford",,,
0,Rohit Heero Motwani,"December 13, 1990, Pune, Maharashtra",32y 297d,Left hand Bat,,279856,,Wicketkeeper,,,,,,
0,Richard Howorth,"April 26, 1909, Bacup, Lancashire",,Left hand Bat,Slow Left arm Orthodox,14286,,,"April 02, 1980, Worcester, (aged 70y 342d)",,,,,
0,Rachel Holly Priest,"June 13, 1985, New Plymouth, Taranaki",38y 115d,Right hand Bat,,231305,Wicketkeeper Batter,Wicketkeeper,,,,,,
0,Rayford Harold Robinson,"March 26, 1914, Stockton, New South Wales",,Right hand Bat,Legbreak Googly,7377,,,"August 10, 1965, Stockton, New South Wales, (aged 51y 137d)",,,,,
0,Roy Hamilton Scott,"May 06, 1917, Clyde, Otago",,Right hand Bat,Right arm Medium,38383,,,"August 05, 2005, Christchurch, Canterbury, (aged 88y 91d)",,,,,
0,Roshan Harshadlal Shodhan,"October 18, 1928, Ahmedabad, Gujarat",,Left hand Bat,Left arm Medium,34007,,,"May 16, 2016, Ahmedabad, Gujarat, (aged 87y 211d)",Deepak Harshadlal Shodhan,,,,
0,Reginald Herbert Spooner,"October 21, 1880, Litherland, Lancashire",,Right hand Bat,,20316,,,"October 02, 1961, Lincoln, (aged 80y 346d)",,,,,
0,Robert Howard Vance,"March 31, 1955, Wellington",68y 189d,Right hand Bat,Right arm Offbreak,38707,,,,,,,,
0,Roland Irwin Christopher Holder,"December 22, 1967, Port of Spain, Trinidad",55y 288d,Right hand Bat,Right arm Medium,52059,Middle order Batter,,,,,Administrator,,
0,Roy Ivan Harford,"May 30, 1936, Fulham, London, England",87y 129d,Left hand Bat,,37230,,Wicketkeeper,,,,,,
0,Robert Ian Keogh,"October 21, 1991, Dunstable",31y 350d,Right hand Bat,Right arm Offbreak,408413,Batting Allrounder,,,,,,,
0,Raymond Illingworth,"June 08, 1932, Pudsey, Yorkshire",,Right hand Bat,Right arm Offbreak,15385,Bowling Allrounder,,"December 25, 2021 (aged 89y 200d)",,,,,
0,Rinsangzela Hmamte,"June 07, 2002, Aizawl, Mizoram",21y 121d,Left hand Bat,Slow Left arm Orthodox,1287041,,,,,,,,
0,Rinzing Namgyal Bhutia,"August 17, 1986, Mangan, Sikkim",37y 50d,Right hand Bat,Right arm Medium,1170268,,,,,,,,
0,RI Thakur,"December 15, 1997, Mandi, Himachal Pradesh",25y 295d,Left hand Bat,Right arm Medium,1068044,,,,,,,,
0,MST. Ritu Moni,"February 05, 1993, Bogra",30y 243d,Right hand Bat,Right arm Medium,478808,Allrounder,,,,,,,
0,Rizwan Ahmed Cheema,"August 15, 1978, Pakistan",45y 52d,Right hand Bat,Right arm Medium,361952,Top order Batter,,,Cheema,,,,
0,Rizwan-uz-Zaman Khan,"September 04, 1961, Karachi, Sind",62y 32d,Right hand Bat,Legbreak Googly,42428,,,,,,,,
0,Robert John Bailey,"October 28, 1963, Biddulph, Staffordshire",59y 343d,Right hand Bat,Right arm Offbreak,8942,,,,,,Umpire,,
0,Ravi Jagbeersingh Balhara,"November 08, 1995, Bhiwani, Haryana",27y 332d,Right hand Bat,Right arm Medium,1168638,,,,,,,,
0,Richard John Blakey,"January 15, 1967, Huddersfield, Yorkshire",56y 264d,Right hand Bat,,9121,,Wicketkeeper,,,Rastrick Grammar School,,Dick,5ft 10in
0,Raymond James Bright,"July 13, 1954, Footscray, Melbourne, Victoria",69y 85d,Right hand Bat,Slow Left arm Orthodox,4208,Bowler,Gully,,,,,Candles,
0,Rory Joseph Burns,"August 26, 1990, Epsom, Surrey",33y 41d,Left hand Bat,Right arm Medium,398778,Opening Batter,Occasional Wicketkeeper,,,City of London Freemen's School,,,
0,Ryan John Campbell,"February 07, 1972, Osborne Park, Perth, Western Australia",51y 241d,Right hand Bat,Right arm Offbreak,4527,Wicketkeeper Batter,Wicketkeeper,,,,,,1.79 m
0,Robert Julian Christiani,"July 19, 1920, Georgetown, Demerara, British Guiana",,Right hand Bat,Right arm Offbreak,51473,,Wicketkeeper,"January 04, 2005, Toronto, Canada, (aged 84y 169d)",,,,,
0,Robert James Crisp,"May 28, 1911, Calcutta (now Kolkata), Bengal, India",,Right hand Bat,Right arm Fast,44481,,,"March 03, 1994, Colchester, Essex, England, (aged 82y 279d)",,,,,
0,Robin James Das,"February 27, 2002, Leytonstone",21y 221d,Right hand Bat,,1149211,Batter,,,,Brentwood School,,,
0,Rustomji Jamshedji Dorabji Jamshedji,"November 18, 1892, Bombay (now Mumbai), Maharashtra",,Right hand Bat,Slow Left arm Orthodox,29674,,,"April 05, 1976, Bombay (now Mumbai), Maharashtra, (aged 83y 139d)",,,,,
0,Ryan James Gibson,"December 30, 1993, Penrith, New South Wales",29y 280d,Right hand Bat,Right arm Medium,825211,Middle order Batter,,,,,,,
0,Richard James Gleeson,"December 02, 1987, Blackpool, Lancashire",35y 308d,Right hand Bat,Right arm Fast medium,473191,Bowler,,,,,,,
0,Richard John Hadlee,"July 03, 1951, St Albans, Christchurch, Canterbury",72y 95d,Left hand Bat,Right arm Fast,37224,Bowling Allrounder,,,Sir Richard Hadlee,Christchurch Boys' High School,Commentator,,6ft 1in
0,Ryan James Harris,"October 11, 1979, Sydney, New South Wales",43y 360d,Right hand Bat,Right arm Fast,5779,Bowler,,,,,,Ryano,5ft 10in
0,Robert John Inverarity,"January 31, 1944, Subiaco, Perth, Western Australia",79y 248d,Right hand Bat,Slow Left arm Orthodox,5975,,,,,,Coach,,
